doc_id,fecha_iso,proyecto_instalacion,territorio,territorio_tipo,organizacion,organizacion_demandante_tipo,organizacion_demandada_tipo,procedimiento,procedimiento_familia,evento_fase,macrohilo_id,subhilo_primario,abstuvo,subhilo_secundario,subhilo_secundario_evidencia,multiasignado
1686,2024-12-27,dominga,la higuera,commune,"ong fima, oceana, asociacion gremial de pescadores y mariscadores de los choros, modema, apr de los choros, asociacion de pequenos agricultores de los choros;primer tribunal ambiental de antofagasta (1ta)","ONG, asociación gremial, comunidades locales",tribunal ambiental,recurso de casacion,judicial,judicial::2024-12,H0001,dominga,False,,[],False
1687,2025-08-28,dominga,archipielago humboldt,coastal_area,"andes iron, proyecto dominga, primer tribunal ambiental de antofagasta;comunidades del archipielago humboldt, asociacion gremial de chungungo, gremio de pescadores de punta de choros, corporacion de turismo sostenible de la higuera, corporacion de desarrollo justo del archipielago de humboldt",comunidad/organizacion territorial,empresa/proyecto/tribunal,oposicion formal y recurso judicial,judicial,judicial::2025-08,H0001,dominga,False,,[],False
1688,2024-12-17,proyecto dominga,los choros,locality,"movimiento en defensa del medio ambiente, gremios de pescadores de los choros y chungungo, comunidades indigenas;presidente boric",coalición de organizaciones,autoridad,rechazo formal,manifestacion_publica,manifestacion_publica::2024-12,H0001,proyecto dominga,False,,[],False
1689,2024-12-22,proyecto dominga,la higuera,commune,"camila ramirez campos, estefania diaz martinez, rodrigo diaz pla y otros;consejo de ministros",profesionales del area social y ciencias sociales,autoridades,declaracion publica de rechazo,manifestacion_publica,manifestacion_publica::2024-12,H0001,proyecto dominga,False,,[],False
1692,2024-12-16,dominga,la higuera,commune,"pescadores, turismo y agricultura de la higuera;tribunal ambiental de antofagasta",comunidad,tribunal,protesta,manifestacion_publica,manifestacion_publica::2024-12,H0001,dominga,False,,[],False
1694,2022-05-19,dominga,los choros,locality,"corte suprema, comite de ministros;oceana, asociacion gremial de mariscadores de los choros, modema, asociaciones de agricultores, comites de agua potable rural",ONG y organizaciones comunitarias,tribunal y comité de evaluación,recurso de casacion,judicial,judicial::2022-05,H0001,dominga,False,,[],False
1695,2019-03-14,proyecto minero dominga,los choros,locality,alianza humboldt atacama-coquimbo;andes iron,coalición de organizaciones,empresa,protesta,manifestacion_publica,manifestacion_publica::2019-03,H0001,proyecto minero dominga,False,,[],False
1696,2018-01-22,dominga,la higuera,commune,"tribunal ambiental de antofagasta;vecinos de la higuera, los choros, chungungo y sectores aledanos",comunidad/localidad,tribunal,recurso judicial,judicial,judicial::2018-01,H0001,dominga,False,,[],False
1697,2017-07-20,minera dominga,la higuera,commune,federacion de pescadores de la higuera y otras organizaciones sociales;minera dominga (andes iron),organización territorial,empresa,carta abierta,otro,otro::2017-07,H0001,minera dominga,False,,[],False
1699,2020-05-30,dominga,punta de choros,locality,alianza humboldt coquimbo-atacama;andes iron y consejo regional de coquimbo,coalición de organizaciones y ciudadanos,empresa y autoridad regional,carta abierta de rechazo,otro,otro::2020-05,H0001,dominga,False,,[],False
1700,2017-08-25,dominga,la higuera,commune,"consejo consultivo conjunto reserva nacional pinguino de humboldt, defensa ambiental iv region, federacion de pescadores de la higuera, y otras;gobierno",coalicion de organizaciones,estado,declaracion publica,manifestacion_publica,manifestacion_publica::2017-08,H0001,dominga,False,,[],False
1701,2025-07-29,dominga,los choros,locality,"ministro jean pierre matus (corte suprema);oceana inc., comite de agua potable rural los choros, asociacion de pequenos propietarios agricolas de los choros",ONG y comunidad,tribunal,recusacion judicial,otro,otro::2025-07,H0001,dominga,False,,[],False
1709,2022-04-25,dominga,archipielago de humboldt,marine_protected_area,cesar villarroel;proyecto minero dominga,documentalista/ONG ambiental,empresa/proyecto,denuncia ambiental,administrativo_general,administrativo_general::2022-04,H0001,dominga,False,,[],False
1710,2023-01-17,dominga,reserva nacional pinguino de humboldt,protected_area,"comite de ministros (medio ambiente, mineria, energia, etc.);greenpeace",ONG,Comité de Ministros,llamado formal de rechazo,otro,otro::2023-01,H0001,dominga,False,,[],False
1713,2025-01-09,dominga,reserva nacional pinguino de humboldt,protected_area,andes iron;consejo de ministros,estado,empresa,rechazo oficial,otro,otro::2025-01,H0001,dominga,False,,[],False
1715,2018-06-12,dominga,reserva nacional pinguino de humboldt,protected_area,"andes iron;oceana, cooperativa pesquera punta norte, cooperativa los choros",ONG y cooperativas pesqueras,empresa,recurso de casacion,judicial,judicial::2018-06,H0001,dominga,False,,[],False
1716,2018-08-16,dominga,reserva nacional pinguino de humboldt,protected_area,oceana;proyecto dominga,ONG,empresa,recurso judicial,judicial,judicial::2018-08,H0001,dominga,False,,[],False
1717,2018-04-03,dominga,archipielago humboldt,marine_protected_area,"andes iron;federacion de pescadores artesanales y buzos mariscadores de la higuera, mission blue, cientificos",ONG / comunidad,empresa,oposicion,otro,otro::2018-04,H0001,dominga,False,,[],False
1718,2021-08-16,dominga,la higuera,commune,ambientalistas;proyecto minero dominga,ONG_ambientalista,proyecto,oposicion_publica,otro,otro::2021-08,H0001,dominga,False,,[],False
1719,2025-01-09,dominga,reserva nacional pinguino de humboldt,protected_area,comite de ministros;greenpeace chile,ONG,comite de ministros,declaracion publica con entrega de antecedentes,manifestacion_publica,manifestacion_publica::2025-01,H0001,dominga,False,,[],False
1721,2022-12-31,dominga,reserva nacional pinguino humboldt,protected_area,"alianza humboldt, modema, asociacion de pescadores y mariscadores de los choros;comite de ministros",ONG y comunidad,comité de ministros,rechazo formal,manifestacion_publica,manifestacion_publica::2022-12,H0001,dominga,False,,[],False
17268,2025-02-18,dominga,los choros,locality,"alianza humboldt, oceana chile, fima, asociacion gremial de pescadores y mariscadores de los choros;primer tribunal ambiental de antofagasta",ONG y coalición comunitaria,tribunal,recurso de queja,otro,otro::2025-02,H0001,dominga,False,,[],False
1727,2023-01-18,dominga,archipielago de humboldt,marine_protected_area,"andes iron;comunidades de pesca artesanal, turismo y ong oceana",comunidad y ONG,empresa,rechazo oficial con acogida de reclamaciones,administrativo_general,administrativo_general::2023-01,H0001,dominga,False,,[],False
17275,2025-03-25,dominga,antofagasta,other,ministerio del medio ambiente;primer tribunal ambiental,ministerio,tribunal,reclamo ante tribunal,otro,otro::2025-03,H0001,dominga,False,,[],False
17279,2024-12-31,dominga,la higuera,commune,gobierno;primer tribunal ambiental,gobierno,tribunal ambiental,recurso judicial,judicial,judicial::2024-12,H0001,dominga,False,,[],False
17282,2025-02-17,dominga,los choros,locality,alianza humboldt;primer tribunal ambiental de antofagasta,ONG y comunidades locales,tribunal,recurso de queja,otro,otro::2025-02,H0001,dominga,False,,[],False
1729,2021-10-19,dominga,archipielago de humboldt,marine_protected_area,pescadores artesanales del pueblo de punta de choros;proyecto minero dominga,comunidad/localidad,proyecto,rechazo formal,manifestacion_publica,manifestacion_publica::2021-10,H0001,dominga,False,,[],False
1730,2018-08-02,proyecto dominga,reserva nacional pinguino de humboldt,protected_area,"andes iron spa, sea central, sernapesca central, tribunal ambiental;oceana, 200 cientificos, conaf regional, sernapesca regional","ONG, comunidad científica, servicio público regional","empresa, servicio público central, tribunal","recurso judicial, carta abierta, denuncia institucional",judicial,judicial::2018-08,H0001,proyecto dominga,False,,[],False
1731,2023-01-15,dominga,la higuera,commune,daniel manouchehri;gobierno de gabriel boric,diputado,gobierno,declaracion publica de rechazo,manifestacion_publica,manifestacion_publica::2023-01,H0001,dominga,False,,[],False
1734,2021-04-28,minera dominga,la higuera,commune,alianza humboldt;minera dominga,coalición ciudadana,proyecto,recurso judicial,judicial,judicial::2021-04,H0001,minera dominga,False,,[],False
1735,2023-01-20,dominga,la higuera,commune,andes iron;greenpeace,organización ambiental,empresa,rechazo oficial con base en reclamaciones,administrativo_general,administrativo_general::2023-01,H0001,dominga,False,,[],False
17369,2023-01-19,proyecto dominga,la higuera,commune,personas y organizaciones ambientalistas;proyecto dominga,organizaciones ambientalistas,proyecto,recurso de reclamacion ambiental,administrativo_general,administrativo_general::2023-01,H0001,proyecto dominga,False,,[],False
1737,2017-08-22,dominga,reserva nacional del pinguino de humboldt,protected_area,andes iron;comite de ministros para la sustentabilidad,empresa,comité ministerial,rechazo de reclamacion,administrativo_general,administrativo_general::2017-08,H0001,dominga,False,,[],False
1738,2018-04-03,dominga,reserva nacional pinguino de humboldt,protected_area,andes iron;federacion de pescadores artesanales y buzos mariscadores de la higuera,organización territorial,empresa,rechazo formal,manifestacion_publica,manifestacion_publica::2018-04,H0001,dominga,False,,[],False
1740,2017-10-18,dominga,isla de los choros,other,dominga;oceana,ONG,proyecto,recurso ambiental,otro,otro::2017-10,H0001,dominga,False,,[],False
1741,2021-08-13,dominga,reserva nacional de pinguinos de humboldt,protected_area,proyecto dominga;tribunal ambiental de antofagasta / corte suprema,tribunal ambiental / Corte Suprema,proyecto,recurso de casacion,judicial,judicial::2021-08,H0001,dominga,False,,[],False
1743,2023-01-14,dominga,punta de choros,locality,alianza humboldt coquimbo atacama;proyecto minero dominga,coalicion territorial,proyecto,reclamacion formal,administrativo_general,administrativo_general::2023-01,H0001,dominga,False,,[],False
1745,2021-10-27,proyecto dominga,archipielago de humboldt,protected_area,"carlos gaymer, matias asun (greenpeace chile), pescadores y buzos recolectores, cristina dorador;proyecto dominga","científicos, ambientalistas, pescadores, buzos recolectores",empresa minera,recurso ambiental,otro,otro::2021-10,H0001,proyecto dominga,False,,[],False
17588,2025-06-13,proyecto dominga,archipielago de humboldt,coastal_area,alianza humboldt;andes iron,coalicion de organizaciones,empresa,declaracion publica de rechazo,manifestacion_publica,manifestacion_publica::2025-06,H0001,proyecto dominga,False,,[],False
18323,2024-12-23,dominga,la higuera,commune,movimientos ambientalistas;proyecto minero dominga,movimientos ambientalistas,proyecto minero,rechazo institucional y judicializacion,otro,otro::2024-12,H0001,dominga,False,,[],False
18334,2021-08-13,proyecto dominga,la higuera,commune,gobierno nacional;sindicato sitrem (trabajadores de conaf),sindicato,gobierno nacional,declaracion publica de rechazo,manifestacion_publica,manifestacion_publica::2021-08,H0001,proyecto dominga,False,,[],False
19043,2025-09-22,proyecto dominga,la higuera,commune,comite de ministros;ministerio del medio ambiente,ministerio,comite de ministros,declaracion publica,manifestacion_publica,manifestacion_publica::2025-09,H0001,proyecto dominga,False,,[],False
19044,2025-09-17,dominga,la higuera,commune,andes iron;organizaciones medioambientales de la region de coquimbo,organización ambientalista,empresa,recurso judicial,judicial,judicial::2025-09,H0001,dominga,False,,[],False
19050,2025-05-17,dominga,la higuera,commune,"ministerio del medio ambiente, comite de ministros;sindicato de pescadores artesanales de totoralillo norte","sindicato, organización comunitaria","ministerio, comité de ministros","recurso judicial, querella penal, apelacion, impugnacion",judicial,judicial::2025-05,H0001,dominga,False,,[],False
19052,2025-12-03,dominga,la higuera,commune,ministerio del medio ambiente;proyecto dominga,state_actor,project,declaracion publica,manifestacion_publica,manifestacion_publica::2025-12,H0001,dominga,False,,[],False
23164,2023-01-19,dominga,la higuera,commune,andes iron;comunidades de la higuera,comunidad,empresa,rechazo oficial,otro,otro::2023-01,H0001,dominga,False,,[],False
23170,2022-01-12,dominga,la higuera,commune,andes iron;greenpeace,ONG,empresa,recurso judicial,judicial,judicial::2022-01,H0001,dominga,False,,[],False
23173,2024-12-23,dominga,la higuera,commune,andes iron;gobierno chileno,empresa,gobierno,recurso judicial,judicial,judicial::2024-12,H0001,dominga,False,,[],False
5870,2024-12-18,proyecto dominga,los choros,locality,pescadores y comunidades locales;proyecto dominga,comunidad,proyecto,protesta,manifestacion_publica,manifestacion_publica::2024-12,H0001,proyecto dominga,False,,[],False
6829,2025-06-21,proyecto minero-portuario dominga,antofagasta,other,fundacion terram;proyecto minero-portuario dominga y proyecto de ley de permisos sectoriales,ONG ambiental,proyecto minero y proyecto de ley,rechazo formal y critica a proyecto y ley,manifestacion_publica,manifestacion_publica::2025-06,H0001,proyecto minero-portuario dominga,False,,[],False
6833,2025-06-16,dominga,antofagasta,other,"gobierno, organizaciones de la sociedad civil, sea;primer tribunal ambiental de antofagasta, proyecto dominga","organización de la sociedad civil, gobierno","tribunal, proyecto minero","recurso de casacion, recusacion, impugnacion judicial",judicial,judicial::2025-06,H0001,dominga,False,,[],False
7137,2025-06-12,dominga,la higuera,commune,primer tribunal ambiental;servicio de evaluacion ambiental,autoridad,tribunal,recurso judicial,judicial,judicial::2025-06,H0001,dominga,False,,[],False
7165,2024-12-17,dominga,puerto cruz grande,port,andes iron spa y 25 organizaciones firmantes;tribunal ambiental de antofagasta y comite de ministros,empresa y organizaciones civiles,tribunal y comité de ministros,recurso administrativo y comunicado de rechazo,otro,otro::2024-12,H0001,dominga,False,,[],False
